PERMNO,mean_size,num_obs
78134,404465.23238666664,6
78137,697133.1927083334,12
78139,4385907.817708333,12
78145,265010.0125,5
78146,83901.734375,8
78147,162641.234375,4
78150,,0
78155,84321.72916666667,12
78156,108975.0,1
78157,82484.76988636363,11
78161,31388.275,5
78168,113417.08333333333,12
78170,536682.796875,12
78172,1188543.0793916667,12
78179,2796363.671875,12
78180,679839.0,1
78184,,0
78193,57385.625,1
78195,44006.03125,12
78197,211598.046875,8
78200,117973.22395833333,12
78201,120007.9125,10
78208,128904.35795454546,11
78209,109083.5684,12
78211,,0
78213,112892.89583333333,12
78219,57069.994791666664,12
78221,489615.375,3
78223,330654.0104166667,12
78231,190765.83333333334,12
78236,,0
78263,4253295.963541667,12
78268,480904.6875,2
78349,20754.23816125,8
78361,505636.765625,12
78388,336463.6458333333,12
78405,785722.4895833334,12
78432,740930.375,12
78447,179435.11458333334,12
78448,2543670.914785,12
78451,233746.490625,12
78468,23236.4,10
78527,1715628.984375,12
78537,53852.1875,4
78560,57522.375,6
78561,60726.578125,4
78594,39408.0625,12
78620,166561.64583333334,3
78622,47290.411458333336,12
78629,25661.328125,4
78638,3063170.945723333,12
78664,169966.9296875,12
78671,522269.0859375,12
78688,3811135.22611,12
78689,19143.503125,10
78690,224811.19791666666,3
78693,184323.16666666666,12
78701,270648.640625,12
78705,59451.169270833336,12
78711,5972157.0,4
78713,,0
78717,750130.0417641667,12
78718,,0
78729,,0
78741,,0
78743,95991.5,9
78745,483477.5833333333,12
78749,25107.375,1
78751,38130.9375,5
78752,94940.26041666667,6
78753,77895.5,3
78756,246357.47916666666,12
78758,237903.75,12
78759,222028.59375,8
78763,364705.4375,11
78775,1807420.8229166667,12
78780,832686.25,4
78786,135452.84375,4
78798,108785.46875,12
78801,97273.859375,12
78804,919062.5,12
78806,108883.60227272728,11
78807,105645.3046875,12
78810,185485.27083333334,12
78811,162348.14583333334,12
78815,806903.40625,12
78818,112625.546875,12
78829,756988.8645833334,12
78830,25862.416666666668,12
78832,12498.052083333334,12
78836,192969.64583333334,3
78837,278138.9270833333,12
78840,6324212.520833333,12
78841,,0
78844,73895.328125,12
78846,14828.058063333332,12
78847,21854.140625,12
78850,99723.54166666667,12
78851,254844.1875,8
78852,305947.2395833333,12
78854,66325.4375,12
78855,59764.75,12
78856,123211.05729166667,12
78858,75276.04166666667,12
78862,4109780.578125,12
78867,441109.2395833333,12
78869,66547.6375,5
78871,,0
78872,97014.53125,4
78875,3890958.3836008334,12
78876,332817.03125,12
78877,974745.34375,8
78879,408027.80113636365,11
78881,366223.9322916667,12
78889,1195357.6875,12
78890,373738.78125,4
78894,52164.9375,3
78903,98797.29166666667,12
78906,45640.598958333336,12
78908,25338.30078125,8
78910,202938.0340909091,11
78914,251221.76704545456,11
78915,281622.0591158333,12
78916,4991726.994791667,12
78920,58182.140625,12
78922,21671.994791666668,12
78924,21405.75,2
78927,788773.90625,12
78931,1781416.4947916667,12
78932,100497.046875,12
78935,160483.6640625,12
78936,207619.28125,12
78937,,0
78938,137576.04166666666,12
78942,525374.5885416666,12
78943,29454.59375,12
78944,93117.94270833333,12
78945,39633.505208333336,12
78947,547360.8385416666,12
78948,103996.41666666667,12
78950,119776.18229166667,12
78953,99219.96354166667,12
78955,377277.26980916667,12
78956,116432.65104166667,12
78959,55316.703125,4
78960,,0
78963,405781.2740641667,12
78965,67723.91193181818,11
78970,691243.4791666666,12
78971,1768081.0729166667,12
78972,256859.125,5
78975,9634383.697916666,12
78977,127722.28125,12
78981,464857.0260416667,12
78982,10866.604003,10
78986,27279.997159090908,11
78987,4270888.416060833,12
78988,194669.9375,6
78990,35481.953125,12
78999,734844.03125,12
79005,1088545.5572916667,12
79006,406458.41875,10
79007,91634.38920454546,11
79009,1157439.3125,11
79010,73994.6875,12
79013,137394.59375,12
79016,310781.5625,11
79019,34497.216145833336,12
79020,25390.0546875,12
79021,236266.76388888888,9
79022,510675.4010416667,12
79023,,0
79025,93227.72916666667,3
79026,276602.78125,12
79027,,0
79031,84628.88020833333,12
79033,281808.5833333333,12
79034,258222.21875,12
79036,167660.15625,12
79037,1057514.1822916667,12
79038,165821.54166666666,12
79048,143232.77083333334,12
79049,66072.23958333333,12
79051,193968.95833333334,12
79052,123781.015625,12
79053,74718.0,1
79057,6713216.588541667,12
79059,4844.583333333333,6
79062,127360.35,5
79069,154183.30357142858,7
79072,258837.88541666666,12
79073,136807.38541666666,12
79075,718270.21484375,8
79078,116195.58203125,8
79080,17546.239583333332,12
79085,40598.796875,12
79087,16675.65625,12
79088,147257.46875,4
79089,573432.6310466666,12
79093,25929.0,1
79094,8012928.604166667,12
79095,120203.9375,12
79097,458383.9071333334,3
79100,102280.875,2
79103,802094.0104166666,12
79105,,0
79107,97526.05729166667,6
79108,11473982.557291666,12
79109,70810.60416666667,12
79113,101506.5625,12
79116,116030.92708333333,12
79121,2799627.6354166665,12
79122,7833.068181818182,11
79124,167212.671875,4
79129,1649653.7291666667,12
79131,21054.625,12
79132,126231.328125,12
79133,905267.2552083334,12
79134,83190.921875,12
79136,786732.46875,12
79138,369856.4739583333,12
79139,230071.00520833334,12
79140,283518.7760416667,12
79144,499265.5078125,8
79145,4698976.4775,12
79146,351142.0875,10
79147,32897.375,1
79148,187583.86458333334,12
79149,172961.66666666666,12
79150,81613.71875,4
79152,317792.225,10
79153,26543.674479166668,12
79156,141928.875,2
79157,4382575.13269,12
79159,235026.44270833334,12
79161,2840020.8333333335,3
79163,14580974.6875,7
79164,158893.125,2
79166,136999.234375,12
79167,126564.23611111111,9
79171,203422.1328125,8
79173,20522.0934875,12
79176,31485.59375,12
79183,63689.0625,4
79184,710528.7291666666,12
79188,103831.875,5
79189,109726.41145833333,12
79190,393364.8375,5
79191,77728.5,12
79192,951647.6041666666,12
79193,147845.60416666666,12
79195,57170.3125,12
79197,301630.1423611111,9
79198,129294.90972222222,9
79199,76285.05729166667,12
79200,43165.947916666664,12
79201,,0
79204,35779.572916666664,12
79205,,0
79207,335708.328125,12
79209,283191.8489583333,12
79210,1447731.578125,12
79211,,0
79212,1019900.0416666666,12
79213,323005.28125,12
79215,61012.9375,1
79216,80806.25,2
79217,60720.0,1
79221,49962.989583333336,12
79222,28743.53125,12
79225,75031.05208333333,12
79226,87246.05729166667,12
79228,75555.953125,12
79229,196660.984375,12
79230,341737.8125,12
79232,112068.5625,12
79233,744373.4479166666,12
79234,65895.95625,10
79235,145306.70833333334,12
79236,250759.125,12
79237,10171290.9375,12
79238,169576.25520833334,12
79240,16752.744791666668,12
79241,14606.9765625,12
79242,12296.4140625,12
79243,13961.635416666666,12
79244,1428930.59375,12
79248,21652.38888888889,9
79249,44196.538194444445,9
79251,235801.16666666666,12
79253,61693.53125,12
79254,1309608.7708333333,12
79255,849040.125,12
79257,,0
79259,47843.604166666664,3
79260,163126.015625,4
79262,498065.9583333333,12
79263,28420.25,3
79264,77241.27272727272,11
79265,125080.69318181818,11
79267,,0
79280,260385.52083333334,12
79289,322293.4322916667,12
79293,11186.865625,10
79298,,0
79299,639913.859375,12
79300,302129.8880208333,12
79303,1010224.65625,12
79305,1163171.6770833333,6
79307,128394.88125,10
79309,140270.92708333334,12
79310,28411.75,4
79313,39808.8828125,12
79315,72353.484375,12
79316,466558.3125,6
79322,20969.535714285714,7
79323,22100174.776041668,12
79325,68772.20833333333,12
79326,34467.53125,12
79328,191816.61979166666,12
79329,264853.0208333333,12
79330,1269724.1614583333,12
79331,477069.2291666667,12
79332,171940.775,5
79334,145404.42045454544,11
79335,,0
79336,452916.7864583333,12
79337,179933.5625,3
79339,78464.97864583334,12
79340,52615.0625,12
79341,73573.28125,12
79347,77142.24479166667,12
79351,181321.875,12
79356,85048.125,12
79357,57213.333333333336,12
79358,36685.765625,12
79359,32838.541666666664,12
79360,55885.776041666664,12
79361,20828.640625,12
79362,7633352.732954546,11
79363,3692864.2604166665,12
79365,,0
79366,632556.2864583334,12
79368,11600.90625,2
79373,19611.50345,1
79374,244079.625,4
79375,,0
79376,131729.6875,6
79379,107301.66666666667,3
79381,33264.0,1
79382,64741.140625,12
79385,60774.0625,3
79390,688787.109375,12
79391,,0
79392,386488.2638888889,9
79393,117936.125,4
79396,214565.5625,2
79399,38308.989583333336,12
79400,482075.575,5
79404,8047.45,10
79406,233553.75520833334,12
79407,106260.0,1
79414,34695.58949,7
79420,32541.875,8
79427,772126.3825766667,12
79428,3664677.703125,12
79436,93474.94791666667,12
79444,957014.2395833334,12
79445,39311.11111111111,9
79446,230719.48958333334,12
79447,158192.96875,12
79448,121326.33333333333,12
79449,1587783.6041666667,12
79450,136339.171875,12
79452,1128866.9114583333,12
79453,68267.05208333333,12
79454,416003.0,12
79456,62717.614583333336,12
79457,28569.71875,12
79461,690513.28125,12
79464,59901.984375,12
79467,793833.5833333334,12
79472,65336.346875,10
79478,231530.15361083334,12
79480,209307.2109375,12
79486,,0
79491,35669.333333333336,3
79497,149141.77604166666,6
79499,56463.645833333336,12
79502,189880.19791666666,12
79504,435824.765625,4
79505,1977259.0,12
79507,52229.734375,8
79511,,0
79512,44596.880208333336,12
79515,61754.90625,12
79516,140563.38541666666,12
79517,486453.465725,12
79518,164037.33333333334,3
79519,,0
79521,38298.825,5
79523,487388.1666666667,12
79524,299009.5052083333,12
79525,573710.8472222222,9
79526,248228.765625,8
79528,258578.44791666666,12
79529,39869.744791666664,12
79531,50161.875,1
79532,642843.1593749999,12
79535,,0
79540,,0
79542,1225838.4427083333,12
79545,964752.96875,12
79546,148239.0,12
79547,5997796.5625,12
79548,268378.0,12
79555,42935.625,1
79558,214540.27604166666,12
79559,279802.0416666667,12
79560,301072.5260416667,12
79561,133404.328125,12
79562,,0
79564,1297554.4114583333,12
79568,972973.78125,12
79571,24560.578125,12
79573,,0
79577,54174.21428571428,7
79580,61636.330729166664,12
79584,25631.643229166668,12
79585,29586.130208333332,12
79588,69080.40625,12
79591,53365.60625,10
79592,194722.82386363635,11
79595,14237.6875,1
79606,55673.90625,2
79607,318022.3854166667,12
79610,210429.9374125,8
79611,124775.44270833333,12
79612,393108.5208333333,3
79613,114377.046875,12
79615,40541.729166666664,12
79616,1479269.775,5
79617,231130.92708333334,12
79627,8715.763020833334,12
79628,365260.65625,12
79631,255306.34895833334,12
79634,178603.1875,12
79637,1919580.453125,12
79640,521696.9739583333,12
79641,2273422.9479166665,12
79642,146006.875,12
79643,135006.4375,12
79644,492339.015625,12
79646,84818.74479166667,12
79650,19889.203125,12
79654,561119.7135416666,12
79659,129322.85416666667,12
79660,827371.4114583334,12
79662,2082512.9166666667,12
79663,135322.671875,12
79665,465150.2916666667,12
79667,1374345.1197916667,12
79668,614486.1875,12
79670,43258.21875,2
79671,260292.55208333334,12
79672,1259991.484375,12
79674,53823.96875,8
79676,175576.7625,10
79678,280253.3177083333,12
79682,65382.760416666664,12
79683,2159351.6510416665,12
79684,185907.0,12
79685,57923.25,1
79686,48980.9375,3
79689,99512.0,5
79691,9409.5,3
79693,10041.8125,12
79695,79998.40677571428,7
79698,663130.2072916667,12
79702,51107.770833333336,6
79703,139239.44642857142,7
79704,,0
79706,210043.75,2
79707,,0
79710,81695.25520833333,12
79712,277314.3645833333,12
79713,103113.40625,2
79714,135823.875,1
79716,85844.0,9
79718,7634846.745519166,12
79721,37140.0078125,8
79723,13979.8125,2
79724,1082005.40625,12
79725,30634.215909090908,11
79726,59958.7578125,12
79728,67950.18229166667,12
79730,2153312.40625,12
79731,29355.6875,12
79734,40497.013020833336,12
79740,325345.5625,12
79742,289858.80785833334,12
79745,49793.7421875,8
79746,371531.35452,5
79747,81646.109375,12
79751,432991.94444444444,9
79753,615002.16875,10
79754,,0
79755,53492.083333333336,3
79756,94187.25,12
79758,328624.640625,4
79765,183837.06770833334,12
79767,330678.3020833333,12
79769,157783.57291666666,12
79770,190497.19270833334,12
79774,22036.854166666668,12
79776,42159.236979166664,12
79777,584424.03125,12
79778,522877.7604166667,12
79780,195049.41145833334,12
79782,1248849.7604166667,12
79785,657696.6770833334,12
79788,1409189.984375,12
79790,101986.66666666667,3
79794,262074.85,10
79795,110744.296875,4
79796,1705014.9010416667,12
79798,283557.6302083333,12
79799,925560.3847650001,12
79802,226446.79545454544,11
79807,97473.09375,4
79808,886148.890625,12
79815,578274.6875,12
79819,111516.78125,8
79823,426479.390625,12
79824,290338.953125,12
79828,61240.45386166667,12
79831,,0
79837,60404.71875,3
79839,101853.02777777778,9
79841,749434.0989583334,12
79844,9449.151041666666,12
79845,15597.75,1
79846,120778.5625,1
79847,294140.65625,12
79850,76136.57954545454,11
79851,132561.48958333334,12
79853,98035.70833333333,3
79857,952142.3645833334,12
79859,529984.21875,12
79860,85145.40625,6
79861,,0
79862,200911.078125,12
79863,171920.5,1
79864,13734.046875,12
79866,82507.01041666667,12
79867,12072.385416666666,12
79868,662722.25,1
79873,57106.348958333336,12
79875,,0
79877,228627.35714285713,7
79878,256249.24013000002,12
79879,64769286.864073336,12
79881,176922.03125,12
79882,5729446.027503334,6
79884,139685.5284090909,11
79885,34769.044270833336,12
79890,117251.03645833333,12
79891,175552.83854166666,12
79893,158418.9375,12
79895,379206.1614583333,12
79896,,0
79897,770320.1197916666,12
79898,107471.671875,8
79902,206063.375,8
79903,1640379.6822916667,12
79906,2825418.4427083335,12
79908,1318670.6666666667,12
79909,145805.38541666666,12
79910,156204.5625,8
79912,97347.02083333333,12
79914,49135.416666666664,12
79915,1623223.1510416667,12
79916,58887.4,5
79917,42824.8125,12
79918,630472.6041666666,12
79919,3163257.8385416665,12
79921,434761.26136363635,11
79922,1958984.0,12
79923,56744.642857142855,7
79926,50112.03125,12
79927,105007.66666666667,9
79931,,0
79932,154858.22727272726,11
79933,159147.875,12
79935,838449.2890625,12
79943,121254.6,10
79944,9430.447916666666,12
79950,481322.53125,4
79953,285773.5,1
79954,64172.5,2
79956,944360.5166666666,12
79962,70021.10416666667,3
79963,109253.7,5
79964,36363.471354166664,12
79965,19178.763020833332,12
79969,82093.75,5
79971,161559.84375,12
79973,16146621.058816666,12
79976,137678.13541666666,12
79977,7163330.733211666,12
79981,,0
79988,67732.0,1
79991,4114801.078045,12
79993,229861.25,5
79996,2153558.0260416665,12
80000,60086.208333333336,12
80001,126722.8125,2
80002,10509.703125,12
80004,41649.296875,6
80006,66542.640625,12
80007,62486.432291666664,12
80008,139564.96875,12
80010,31422.916666666668,12
80012,172080.77083333334,12
80014,66554.68229166667,12
80019,493562.2291666667,12
80020,1271524.1041666667,12
80023,68860.38541666667,3
80024,8978.292065,12
80025,89311.35416666667,12
80028,288921.83769142855,7
80029,115676.16666666667,12
80030,399871.1640625,12
80031,37197.458333333336,12
80032,894516.0625,12
80034,133218.65364583334,12
80036,768140.6,10
80037,610717.2916666666,12
80039,454065.075,10
80044,24968.036458333332,6
80049,3393271.3645833335,12
80054,,0
80055,46275067.08460834,12
80069,,0
80070,4838602.932291667,12
80071,,0
80072,1591348.8645833333,12
80073,118393.94375,10
80075,849642.53125,12
80076,124776.90104166667,12
80078,82866.375,12
80079,1264400.3177083333,12
80080,3394825.28125,12
80081,148638.984375,12
80084,20340.953125,12
80087,31390.296875,12
80089,5410347.401041667,12
80090,170039.19318181818,11
80096,149937.47916666666,12
80098,200032.125,6
80100,4056851.9375,12
80102,549912.2864583334,12
80103,93646.2625,5
80104,734351.8697916666,12
80105,993614.375,3
80112,77873.25,12
80113,109385.65277777778,9
80114,14566028.096354166,12
80115,161697.43229166666,12
80119,,0
80121,116153.04166666667,12
80122,47878.278645833336,12
80127,2538059.4583333335,12
80128,440839.1822916667,12
80129,24614.809895833332,12
80130,298968.1875,12
80131,233460.45833333334,9
80135,1063480.09375,12
80138,,0
80142,36372.625,3
80145,261127.37896222222,9
80151,14032.307291666666,12
80153,591921.3125,12
80155,59972.015625,8
80156,,0
80159,43162.765625,12
80165,149579.703125,12
80166,68833.590245,12
80167,885066.3645833334,12
80168,17180.6484375,12
80169,164773.65104166666,12
80170,52668.0,1
80171,55516.78125,12
80173,73405.60416666667,12
80176,91492.1875,2
80178,605789.1458333334,12
80179,358841.2059808333,12
80180,323988.796875,12
80182,285607.5833333333,12
80183,410483.609375,12
80185,1804298.2604166667,12
80186,696255.40625,12
80190,391178.4791666667,12
80191,981630.4583333334,12
80193,202755.45833333334,12
80196,76775.1328125,12
80197,614303.7057291666,12
80200,462333.7395833333,12
80204,1978637.14125,12
80205,117608.17708333333,12
80206,406834.125,12
80207,109346.5,12
80209,466679.1041666667,12
80210,1099870.4947916667,12
80211,66957.88541666667,12
80212,587750.0989583334,12
80213,583815.09375,2
80217,37701.27777777778,9
80220,,0
80223,170710.21354166666,12
80233,103227.59895833333,12
80236,1162373.0265616665,12
80237,191923.6541109091,11
80239,74862.109375,12
80241,236390.10416666666,12
80242,57398.109375,2
80243,49151.30131833333,12
80248,2428340.2291666665,12
80249,305718.7760416667,12
80252,380263.5729166667,12
80254,230231.63020833334,12
80255,,0
80257,1322844.9604866665,12
80258,112107.0,4
80264,69867.0,1
80266,7529218.572916667,12
80268,20266.958333333332,12
80274,17286.0,3
80276,36627.5,10
